CUSIP,BidPrice,BidVisibleQuantity,BidHiddenQuantity,OfferPrice,OfferVisibleQuantity,OfferHiddenQuantity
9128283F5,99.2812,1000000,2000000,99.2891,1000000,2000000
9128283F5,99.25,2000000,4000000,99.2578,2000000,4000000
9128283F5,99.6875,1000000,2000000,99.6953,1000000,2000000
9128283F5,99.2324,2000000,4000000,99.2441,2000000,4000000
9128283F5,99.8574,1000000,2000000,99.8691,1000000,2000000
9128283F5,99.582,2000000,4000000,99.5977,2000000,4000000
9128283F5,99.4043,1000000,2000000,99.416,1000000,2000000
9128283F5,100.76,2000000,4000000,100.771,2000000,4000000
9128283F5,100.289,1000000,2000000,100.297,1000000,2000000
9128283F5,100.762,2000000,4000000,100.777,2000000,4000000
9128283F5,99.7969,1000000,2000000,99.8047,1000000,2000000
9128283F5,99.584,2000000,4000000,99.5957,2000000,4000000
9128283F5,100.498,1000000,2000000,100.51,1000000,2000000
9128283F5,100.273,2000000,4000000,100.281,2000000,4000000
9128283F5,99.6055,1000000,2000000,99.6211,1000000,2000000
9128283F5,100.264,2000000,4000000,100.275,2000000,4000000
9128283F5,100.236,1000000,2000000,100.248,1000000,2000000
9128283F5,100.875,2000000,4000000,100.883,2000000,4000000
9128283F5,100.256,1000000,2000000,100.268,1000000,2000000
9128283F5,100.729,2000000,4000000,100.74,2000000,4000000
9128283F5,99.2793,1000000,2000000,99.291,1000000,2000000
9128283F5,100.928,2000000,4000000,100.939,2000000,4000000
9128283F5,100.727,1000000,2000000,100.734,1000000,2000000
9128283F5,99.3281,2000000,4000000,99.3438,2000000,4000000
9128283F5,99.4121,1000000,2000000,99.4238,1000000,2000000
9128283F5,98.9961,2000000,4000000,99.0117,2000000,4000000
9128283F5,100.977,1000000,2000000,100.984,1000000,2000000
9128283F5,100.32,2000000,4000000,100.328,2000000,4000000
9128283F5,99.6562,1000000,2000000,99.6719,1000000,2000000
9128283F5,100.059,2000000,4000000,100.066,2000000,4000000
9128283F5,100.221,1000000,2000000,100.232,1000000,2000000
9128283F5,100.893,2000000,4000000,100.904,2000000,4000000
9128283F5,99.0781,1000000,2000000,99.0859,1000000,2000000
9128283F5,99.8359,2000000,4000000,99.8438,2000000,4000000
9128283F5,99.6836,1000000,2000000,99.6992,1000000,2000000
9128283F5,100.184,2000000,4000000,100.191,2000000,4000000
9128283F5,100.719,1000000,2000000,100.734,1000000,2000000
9128283F5,100.012,2000000,4000000,100.027,2000000,4000000
9128283F5,99.7734,1000000,2000000,99.7812,1000000,2000000
9128283F5,99.0156,2000000,4000000,99.0312,2000000,4000000
9128283F5,100.223,1000000,2000000,100.23,1000000,2000000
9128283F5,99.252,2000000,4000000,99.2637,2000000,4000000
9128283F5,100.641,1000000,2000000,100.648,1000000,2000000
9128283F5,99.0508,2000000,4000000,99.0664,2000000,4000000
9128283F5,99.8418,1000000,2000000,99.8535,1000000,2000000
9128283F5,99.2188,2000000,4000000,99.2344,2000000,4000000
9128283F5,99.6387,1000000,2000000,99.6504,1000000,2000000
9128283F5,100.244,2000000,4000000,100.256,2000000,4000000
9128283F5,99.2461,1000000,2000000,99.2617,1000000,2000000
9128283F5,100.268,2000000,4000000,100.279,2000000,4000000
9128283F5,100.166,1000000,2000000,100.178,1000000,2000000
9128283F5,100.246,2000000,4000000,100.262,2000000,4000000
9128283F5,99.9883,1000000,2000000,99.9961,1000000,2000000
9128283F5,100.105,2000000,4000000,100.121,2000000,4000000
9128283F5,99.418,1000000,2000000,99.4336,1000000,2000000
9128283F5,99.7051,2000000,4000000,99.7168,2000000,4000000
9128283F5,99.3301,1000000,2000000,99.3418,1000000,2000000
9128283F5,100.428,2000000,4000000,100.439,2000000,4000000
9128283F5,99.1328,1000000,2000000,99.1484,1000000,2000000
9128283F5,100.354,2000000,4000000,100.365,2000000,4000000
9128283F5,99.7617,1000000,2000000,99.7695,1000000,2000000
9128283F5,99.4727,2000000,4000000,99.4883,2000000,4000000
9128283F5,99.2578,1000000,2000000,99.2656,1000000,2000000
9128283F5,100.881,2000000,4000000,100.893,2000000,4000000
9128283F5,100.68,1000000,2000000,100.695,1000000,2000000
9128283F5,100.334,2000000,4000000,100.346,2000000,4000000
9128283F5,100.07,1000000,2000000,100.086,1000000,2000000
9128283F5,99.2754,2000000,4000000,99.2871,2000000,4000000
9128283F5,100.473,1000000,2000000,100.488,1000000,2000000
9128283F5,99.6914,2000000,4000000,99.6992,2000000,4000000
9128283F5,99.5586,1000000,2000000,99.5742,1000000,2000000
9128283F5,99.293,2000000,4000000,99.3008,2000000,4000000
9128283F5,99.0684,1000000,2000000,99.0801,1000000,2000000
9128283F5,99.1191,2000000,4000000,99.1309,2000000,4000000
9128283F5,99.6602,1000000,2000000,99.6758,1000000,2000000
9128283F5,98.9961,2000000,4000000,99.0117,2000000,4000000
9128283F5,100.742,1000000,2000000,100.75,1000000,2000000
9128283F5,100.934,2000000,4000000,100.949,2000000,4000000
9128283F5,99.4863,1000000,2000000,99.498,1000000,2000000
9128283F5,100.668,2000000,4000000,100.684,2000000,4000000
9128283F5,99.5273,1000000,2000000,99.5352,1000000,2000000
9128283F5,100.893,2000000,4000000,100.904,2000000,4000000
9128283F5,99.084,1000000,2000000,99.0957,1000000,2000000
9128283F5,99.5195,2000000,4000000,99.5273,2000000,4000000
9128283F5,100.418,1000000,2000000,100.434,1000000,2000000
9128283F5,99.2559,2000000,4000000,99.2676,2000000,4000000
9128283F5,99.0312,1000000,2000000,99.0469,1000000,2000000
9128283F5,99.5137,2000000,4000000,99.5254,2000000,4000000
9128283F5,100.297,1000000,2000000,100.312,1000000,2000000
9128283F5,99.6953,2000000,4000000,99.7031,2000000,4000000
9128283F5,99.5039,1000000,2000000,99.5117,1000000,2000000
9128283F5,99.2305,2000000,4000000,99.2383,2000000,4000000
9128283F5,99.1133,1000000,2000000,99.1211,1000000,2000000
9128283F5,100.215,2000000,4000000,100.223,2000000,4000000
9128283F5,99.8125,1000000,2000000,99.8281,1000000,2000000
9128283F5,99.7051,2000000,4000000,99.7168,2000000,4000000
9128283F5,100.133,1000000,2000000,100.141,1000000,2000000
9128283F5,100.984,2000000,4000000,101,2000000,4000000
9128283F5,99.9023,1000000,2000000,99.9102,1000000,2000000
9128283F5,100.346,2000000,4000000,100.357,2000000,4000000
9128283F5,99.1934,1000000,2000000,99.2051,1000000,2000000
9128283F5,100.84,2000000,4000000,100.848,2000000,4000000
9128283F5,100.781,1000000,2000000,100.789,1000000,2000000
9128283F5,99.7969,2000000,4000000,99.8047,2000000,4000000
9128283F5,100.586,1000000,2000000,100.594,1000000,2000000
9128283F5,100.16,2000000,4000000,100.176,2000000,4000000
9128283F5,99.9219,1000000,2000000,99.9375,1000000,2000000
9128283F5,99.1699,2000000,4000000,99.1816,2000000,4000000
9128283F5,100.926,1000000,2000000,100.941,1000000,2000000
9128283F5,100.299,2000000,4000000,100.311,2000000,4000000
9128283F5,100.584,1000000,2000000,100.596,1000000,2000000
9128283F5,99.4453,2000000,4000000,99.4609,2000000,4000000
9128283F5,99.7051,1000000,2000000,99.7168,1000000,2000000
9128283F5,100.207,2000000,4000000,100.223,2000000,4000000
9128283F5,100.17,1000000,2000000,100.182,1000000,2000000
9128283F5,100.166,2000000,4000000,100.178,2000000,4000000
9128283F5,99.8164,1000000,2000000,99.832,1000000,2000000
9128283F5,100.037,2000000,4000000,100.049,2000000,4000000
912810RZ3,100.248,1000000,2000000,100.26,1000000,2000000
912810RZ3,99.2754,2000000,4000000,99.2871,2000000,4000000
912810RZ3,100.672,1000000,2000000,100.68,1000000,2000000
912810RZ3,100.023,2000000,4000000,100.039,2000000,4000000
912810RZ3,99.1367,1000000,2000000,99.1523,1000000,2000000
912810RZ3,100.357,2000000,4000000,100.369,2000000,4000000
912810RZ3,100.305,1000000,2000000,100.312,1000000,2000000
912810RZ3,100.965,2000000,4000000,100.98,2000000,4000000
912810RZ3,99.3047,1000000,2000000,99.3125,1000000,2000000
912810RZ3,99.5859,2000000,4000000,99.5938,2000000,4000000
912810RZ3,100.295,1000000,2000000,100.307,1000000,2000000
912810RZ3,99.7285,2000000,4000000,99.7402,2000000,4000000
912810RZ3,99.4668,1000000,2000000,99.4785,1000000,2000000
912810RZ3,100.594,2000000,4000000,100.602,2000000,4000000
912810RZ3,99.9844,1000000,2000000,99.9922,1000000,2000000
912810RZ3,99.5,2000000,4000000,99.5156,2000000,4000000
912810RZ3,100.277,1000000,2000000,100.293,1000000,2000000
912810RZ3,99.1406,2000000,4000000,99.1484,2000000,4000000
912810RZ3,100.695,1000000,2000000,100.703,1000000,2000000
912810RZ3,99.5527,2000000,4000000,99.5645,2000000,4000000
912810RZ3,100.52,1000000,2000000,100.535,1000000,2000000
912810RZ3,100.023,2000000,4000000,100.031,2000000,4000000
912810RZ3,99.4199,1000000,2000000,99.4316,1000000,2000000
912810RZ3,100.496,2000000,4000000,100.504,2000000,4000000
912810RZ3,100.846,1000000,2000000,100.857,1000000,2000000
912810RZ3,100.75,2000000,4000000,100.766,2000000,4000000
912810RZ3,100.604,1000000,2000000,100.615,1000000,2000000
912810RZ3,99.1523,2000000,4000000,99.168,2000000,4000000
912810RZ3,100.764,1000000,2000000,100.775,1000000,2000000
912810RZ3,98.9922,2000000,4000000,99.0078,2000000,4000000
912810RZ3,99.3945,1000000,2000000,99.4023,1000000,2000000
912810RZ3,98.9922,2000000,4000000,99.0078,2000000,4000000
912810RZ3,100.074,1000000,2000000,100.082,1000000,2000000
912810RZ3,99.7539,2000000,4000000,99.7617,2000000,4000000
912810RZ3,99.1328,1000000,2000000,99.1484,1000000,2000000
912810RZ3,100.094,2000000,4000000,100.102,2000000,4000000
912810RZ3,100.654,1000000,2000000,100.666,1000000,2000000
912810RZ3,99.4219,2000000,4000000,99.4297,2000000,4000000
912810RZ3,100.02,1000000,2000000,100.035,1000000,2000000
912810RZ3,99.4902,2000000,4000000,99.502,2000000,4000000
912810RZ3,100.053,1000000,2000000,100.064,1000000,2000000
912810RZ3,100.16,2000000,4000000,100.176,2000000,4000000
912810RZ3,99.791,1000000,2000000,99.8027,1000000,2000000
912810RZ3,99.9727,2000000,4000000,99.9883,2000000,4000000
912810RZ3,99.1504,1000000,2000000,99.1621,1000000,2000000
912810RZ3,99.2695,2000000,4000000,99.2773,2000000,4000000
912810RZ3,99.7793,1000000,2000000,99.791,1000000,2000000
912810RZ3,100.469,2000000,4000000,100.477,2000000,4000000
912810RZ3,99.957,1000000,2000000,99.9727,1000000,2000000
912810RZ3,100.031,2000000,4000000,100.047,2000000,4000000
912810RZ3,99.9141,1000000,2000000,99.9297,1000000,2000000
912810RZ3,99.998,2000000,4000000,100.01,2000000,4000000
912810RZ3,100.311,1000000,2000000,100.322,1000000,2000000
912810RZ3,99.5781,2000000,4000000,99.5859,2000000,4000000
912810RZ3,99.6797,1000000,2000000,99.6953,1000000,2000000
912810RZ3,100.992,2000000,4000000,101,2000000,4000000
912810RZ3,99.5684,1000000,2000000,99.5801,1000000,2000000
912810RZ3,100.293,2000000,4000000,100.309,2000000,4000000
912810RZ3,99.4121,1000000,2000000,99.4238,1000000,2000000
912810RZ3,100.93,2000000,4000000,100.945,2000000,4000000
912810RZ3,99.6426,1000000,2000000,99.6543,1000000,2000000
912810RZ3,100.883,2000000,4000000,100.891,2000000,4000000
912810RZ3,100.523,1000000,2000000,100.539,1000000,2000000
912810RZ3,100.16,2000000,4000000,100.176,2000000,4000000
912810RZ3,99.875,1000000,2000000,99.8906,1000000,2000000
912810RZ3,100.455,2000000,4000000,100.467,2000000,4000000
912810RZ3,100.521,1000000,2000000,100.533,1000000,2000000
912810RZ3,100.701,2000000,4000000,100.713,2000000,4000000
912810RZ3,99.9414,1000000,2000000,99.9492,1000000,2000000
912810RZ3,99.0508,2000000,4000000,99.0586,2000000,4000000
912810RZ3,99.8828,1000000,2000000,99.8984,1000000,2000000
912810RZ3,99.582,2000000,4000000,99.5898,2000000,4000000
912810RZ3,99.1094,1000000,2000000,99.125,1000000,2000000
912810RZ3,99.9883,2000000,4000000,100.004,2000000,4000000
912810RZ3,100.873,1000000,2000000,100.885,1000000,2000000
912810RZ3,100.695,2000000,4000000,100.703,2000000,4000000
912810RZ3,99.8594,1000000,2000000,99.875,1000000,2000000
912810RZ3,99.8281,2000000,4000000,99.8438,2000000,4000000
912810RZ3,100.15,1000000,2000000,100.162,1000000,2000000
912810RZ3,100.758,2000000,4000000,100.766,2000000,4000000
912810RZ3,99.9688,1000000,2000000,99.9766,1000000,2000000
912810RZ3,100.383,2000000,4000000,100.391,2000000,4000000
912810RZ3,100.695,1000000,2000000,100.711,1000000,2000000
912810RZ3,99.2578,2000000,4000000,99.2656,2000000,4000000
912810RZ3,99.3809,1000000,2000000,99.3926,1000000,2000000
912810RZ3,99.0762,2000000,4000000,99.0879,2000000,4000000
912810RZ3,100.102,1000000,2000000,100.109,1000000,2000000
912810RZ3,100.609,2000000,4000000,100.625,2000000,4000000
912810RZ3,100.242,1000000,2000000,100.25,1000000,2000000
912810RZ3,100.055,2000000,4000000,100.062,2000000,4000000
912810RZ3,99.9414,1000000,2000000,99.9492,1000000,2000000
912810RZ3,99.3828,2000000,4000000,99.3984,2000000,4000000
912810RZ3,99.3926,1000000,2000000,99.4043,1000000,2000000
912810RZ3,100.154,2000000,4000000,100.166,2000000,4000000
912810RZ3,100.457,1000000,2000000,100.473,1000000,2000000
912810RZ3,99.0605,2000000,4000000,99.0723,2000000,4000000
912810RZ3,100.17,1000000,2000000,100.182,1000000,2000000
912810RZ3,99.7852,2000000,4000000,99.793,2000000,4000000
912810RZ3,99.6719,1000000,2000000,99.6797,1000000,2000000
912810RZ3,100.225,2000000,4000000,100.236,2000000,4000000
912810RZ3,100.164,1000000,2000000,100.18,1000000,2000000
912810RZ3,100.752,2000000,4000000,100.764,2000000,4000000
912810RZ3,99.7734,1000000,2000000,99.7891,1000000,2000000
912810RZ3,100.312,2000000,4000000,100.32,2000000,4000000
912810RZ3,99.2793,1000000,2000000,99.291,1000000,2000000
912810RZ3,100.273,2000000,4000000,100.281,2000000,4000000
912810RZ3,99.5449,1000000,2000000,99.5566,1000000,2000000
912810RZ3,100.062,2000000,4000000,100.078,2000000,4000000
912810RZ3,100.871,1000000,2000000,100.887,1000000,2000000
912810RZ3,99.1211,2000000,4000000,99.1367,2000000,4000000
912810RZ3,100.574,1000000,2000000,100.59,1000000,2000000
912810RZ3,99.9414,2000000,4000000,99.9492,2000000,4000000
912810RZ3,99.2949,1000000,2000000,99.3066,1000000,2000000
912810RZ3,100.424,2000000,4000000,100.436,2000000,4000000
912810RZ3,99.0996,1000000,2000000,99.1113,1000000,2000000
912810RZ3,99.9668,2000000,4000000,99.9785,2000000,4000000
912810RZ3,99.6602,1000000,2000000,99.668,1000000,2000000
912810RZ3,100.842,2000000,4000000,100.854,2000000,4000000
912810RZ3,99.2422,1000000,2000000,99.2578,1000000,2000000
912810RZ3,100.014,2000000,4000000,100.025,2000000,4000000
912810RZ3,99.7227,1000000,2000000,99.7305,1000000,2000000
912810RZ3,99.4609,2000000,4000000,99.4688,2000000,4000000
912810RZ3,99.1758,1000000,2000000,99.1914,1000000,2000000
912810RZ3,100.229,2000000,4000000,100.24,2000000,4000000
912810RZ3,99.2031,1000000,2000000,99.2109,1000000,2000000
912810RZ3,99.1836,2000000,4000000,99.1992,2000000,4000000
912810RZ3,99.7227,1000000,2000000,99.7305,1000000,2000000
912810RZ3,99.082,2000000,4000000,99.0898,2000000,4000000
912810RZ3,99.3008,1000000,2000000,99.3086,1000000,2000000
912810RZ3,100.898,2000000,4000000,100.906,2000000,4000000
912810RZ3,99.0664,1000000,2000000,99.082,1000000,2000000
912810RZ3,100.514,2000000,4000000,100.525,2000000,4000000
912810RZ3,99.4609,1000000,2000000,99.4688,1000000,2000000
912810RZ3,99,2000000,4000000,99.0078,2000000,4000000
912810RZ3,100.598,1000000,2000000,100.613,1000000,2000000
912810RZ3,99.6094,2000000,4000000,99.6172,2000000,4000000
912810RZ3,99.0664,1000000,2000000,99.082,1000000,2000000
912810RZ3,99.2051,2000000,4000000,99.2168,2000000,4000000
912810RZ3,99.293,1000000,2000000,99.3086,1000000,2000000
912810RZ3,99.6758,2000000,4000000,99.6914,2000000,4000000
912810RZ3,100.84,1000000,2000000,100.848,1000000,2000000
912810RZ3,99.9902,2000000,4000000,100.002,2000000,4000000
912810RZ3,100.479,1000000,2000000,100.49,1000000,2000000
912810RZ3,99.4512,2000000,4000000,99.4629,2000000,4000000
912810RZ3,99.8438,1000000,2000000,99.8516,1000000,2000000
912810RZ3,100.639,2000000,4000000,100.65,2000000,4000000
912810RZ3,100.467,1000000,2000000,100.479,1000000,2000000
912810RZ3,100.664,2000000,4000000,100.68,2000000,4000000
912810RZ3,99.7363,1000000,2000000,99.748,1000000,2000000
912810RZ3,100.596,2000000,4000000,100.607,2000000,4000000
912810RZ3,99.9375,1000000,2000000,99.9531,1000000,2000000
912810RZ3,99.4648,2000000,4000000,99.4805,2000000,4000000
912810RZ3,100.391,1000000,2000000,100.398,1000000,2000000
912810RZ3,99.4395,2000000,4000000,99.4512,2000000,4000000
912810RZ3,100.557,1000000,2000000,100.568,1000000,2000000
912810RZ3,99.4219,2000000,4000000,99.4375,2000000,4000000
912810RZ3,100.332,1000000,2000000,100.348,1000000,2000000
912810RZ3,99.1016,2000000,4000000,99.1172,2000000,4000000
912810RZ3,99.9512,1000000,2000000,99.9629,1000000,2000000
912810RZ3,100.428,2000000,4000000,100.439,2000000,4000000
912810RZ3,99.1289,1000000,2000000,99.1445,1000000,2000000
912810RZ3,99.8418,2000000,4000000,99.8535,2000000,4000000
912810RZ3,99.2578,1000000,2000000,99.2734,1000000,2000000
912810RZ3,100.162,2000000,4000000,100.174,2000000,4000000
912810RZ3,100.867,1000000,2000000,100.875,1000000,2000000
912810RZ3,99.5684,2000000,4000000,99.5801,2000000,4000000
912810RZ3,100.934,1000000,2000000,100.949,1000000,2000000
912810RZ3,100.145,2000000,4000000,100.16,2000000,4000000
912810RZ3,100.561,1000000,2000000,100.572,1000000,2000000
912810RZ3,100.404,2000000,4000000,100.416,2000000,4000000
912810RZ3,100.812,1000000,2000000,100.828,1000000,2000000
912810RZ3,99.0879,2000000,4000000,99.0996,2000000,4000000
912810RZ3,100.795,1000000,2000000,100.807,1000000,2000000
912810RZ3,99.0195,2000000,4000000,99.0273,2000000,4000000
912810RZ3,100.643,1000000,2000000,100.654,1000000,2000000
912810RZ3,99.4902,2000000,4000000,99.502,2000000,4000000
912810RZ3,99.8926,1000000,2000000,99.9043,1000000,2000000
912810RZ3,99.1738,2000000,4000000,99.1855,2000000,4000000
912810RZ3,100.738,1000000,2000000,100.746,1000000,2000000
912810RZ3,100.707,2000000,4000000,100.715,2000000,4000000
912810RZ3,100.762,1000000,2000000,100.777,1000000,2000000
912810RZ3,100.537,2000000,4000000,100.549,2000000,4000000
912810RZ3,99.3594,1000000,2000000,99.375,1000000,2000000
912810RZ3,99.3867,2000000,4000000,99.4023,2000000,4000000
912810RZ3,99.0254,1000000,2000000,99.0371,1000000,2000000
912810RZ3,99.2461,2000000,4000000,99.2539,2000000,4000000
912810RZ3,99.0117,1000000,2000000,99.0195,1000000,2000000
912810RZ3,99.4219,2000000,4000000,99.4375,2000000,4000000
912810RZ3,99.2109,1000000,2000000,99.2188,1000000,2000000
912810RZ3,100.105,2000000,4000000,100.113,2000000,4000000
912810RZ3,100.238,1000000,2000000,100.254,1000000,2000000
912810RZ3,99.8906,2000000,4000000,99.9062,2000000,4000000
912810RZ3,99.5449,1000000,2000000,99.5566,1000000,2000000
912810RZ3,100.543,2000000,4000000,100.559,2000000,4000000
912810RZ3,100.883,1000000,2000000,100.891,1000000,2000000
912810RZ3,99.8926,2000000,4000000,99.9043,2000000,4000000
912810RZ3,100.891,1000000,2000000,100.898,1000000,2000000
912810RZ3,100.842,2000000,4000000,100.854,2000000,4000000
912810RZ3,99.8906,1000000,2000000,99.8984,1000000,2000000
912810RZ3,100.824,2000000,4000000,100.84,2000000,4000000
912810RZ3,100.797,1000000,2000000,100.805,1000000,2000000
912810RZ3,100.537,2000000,4000000,100.549,2000000,4000000
912810RZ3,99.2168,1000000,2000000,99.2285,1000000,2000000
912810RZ3,100.492,2000000,4000000,100.5,2000000,4000000
912810RZ3,99.0938,1000000,2000000,99.1094,1000000,2000000
912810RZ3,100.529,2000000,4000000,100.541,2000000,4000000
912810RZ3,100.229,1000000,2000000,100.24,1000000,2000000
912810RZ3,100.598,2000000,4000000,100.613,2000000,4000000
912810RZ3,100.418,1000000,2000000,100.426,1000000,2000000
912810RZ3,99.8047,2000000,4000000,99.8203,2000000,4000000
912810RZ3,100.457,1000000,2000000,100.473,1000000,2000000
912810RZ3,100.82,2000000,4000000,100.836,2000000,4000000
912810RZ3,99.8867,1000000,2000000,99.8945,1000000,2000000
912810RZ3,99.3672,2000000,4000000,99.3828,2000000,4000000
912810RZ3,100.609,1000000,2000000,100.617,1000000,2000000
912810RZ3,99.2402,2000000,4000000,99.252,2000000,4000000
912810RZ3,99.0156,1000000,2000000,99.0312,1000000,2000000
912810RZ3,99.332,2000000,4000000,99.3477,2000000,4000000
912810RZ3,100.559,1000000,2000000,100.574,1000000,2000000
912810RZ3,99.5684,2000000,4000000,99.5801,2000000,4000000
912810RZ3,100.438,1000000,2000000,100.445,1000000,2000000
912810RZ3,100.023,2000000,4000000,100.039,2000000,4000000
912810RZ3,100.16,1000000,2000000,100.168,1000000,2000000
912810RZ3,100.672,2000000,4000000,100.688,2000000,4000000
912810RZ3,100.73,1000000,2000000,100.746,1000000,2000000
912810RZ3,100.279,2000000,4000000,100.291,2000000,4000000
912810RZ3,100.969,1000000,2000000,100.984,1000000,2000000
912810RZ3,99.7695,2000000,4000000,99.7852,2000000,4000000
912810RZ3,99.7148,1000000,2000000,99.7227,1000000,2000000
912810RZ3,100.895,2000000,4000000,100.91,2000000,4000000
912810RZ3,99.2148,1000000,2000000,99.2305,1000000,2000000
912810RZ3,100.16,2000000,4000000,100.168,2000000,4000000
912810RZ3,99.1875,1000000,2000000,99.1953,1000000,2000000
912810RZ3,100.752,2000000,4000000,100.764,2000000,4000000
912810RZ3,100.473,1000000,2000000,100.48,1000000,2000000
912810RZ3,99.0156,2000000,4000000,99.0312,2000000,4000000
912810RZ3,100.795,1000000,2000000,100.807,1000000,2000000
912810RZ3,99.5586,2000000,4000000,99.5742,2000000,4000000
912810RZ3,99.3203,1000000,2000000,99.3359,1000000,2000000
912810RZ3,100.422,2000000,4000000,100.438,2000000,4000000
912810RZ3,99.1934,1000000,2000000,99.2051,1000000,2000000
912810RZ3,99.7051,2000000,4000000,99.7168,2000000,4000000
912810RZ3,99.2344,1000000,2000000,99.25,1000000,2000000
912810RZ3,99.2695,2000000,4000000,99.2773,2000000,4000000
912810RZ3,100.012,1000000,2000000,100.027,1000000,2000000
912810RZ3,99.3555,2000000,4000000,99.3633,2000000,4000000
912810RZ3,99.2383,1000000,2000000,99.2539,1000000,2000000
912810RZ3,100.361,2000000,4000000,100.373,2000000,4000000
912810RZ3,99.8672,1000000,2000000,99.8828,1000000,2000000
912810RZ3,100.971,2000000,4000000,100.982,2000000,4000000
912810RZ3,100.223,1000000,2000000,100.238,1000000,2000000
912810RZ3,100.604,2000000,4000000,100.615,2000000,4000000
912810RZ3,100.811,1000000,2000000,100.822,1000000,2000000
912810RZ3,100.854,2000000,4000000,100.865,2000000,4000000
912810RZ3,100.305,1000000,2000000,100.312,1000000,2000000
912810RZ3,100.682,2000000,4000000,100.693,2000000,4000000
912810RZ3,99.1973,1000000,2000000,99.209,1000000,2000000
912810RZ3,100.148,2000000,4000000,100.164,2000000,4000000
912810RZ3,100.842,1000000,2000000,100.854,1000000,2000000
912810RZ3,99.793,2000000,4000000,99.8086,2000000,4000000
912810RZ3,100.246,1000000,2000000,100.262,1000000,2000000
912810RZ3,100.695,2000000,4000000,100.711,2000000,4000000
912810RZ3,100.84,1000000,2000000,100.848,1000000,2000000
912810RZ3,99.7188,2000000,4000000,99.7344,2000000,4000000
912810RZ3,100.959,1000000,2000000,100.971,1000000,2000000
912810RZ3,100.391,2000000,4000000,100.406,2000000,4000000
912810RZ3,99.6406,1000000,2000000,99.6562,1000000,2000000
912810RZ3,100.906,2000000,4000000,100.914,2000000,4000000
912810RZ3,99.8281,1000000,2000000,99.8438,1000000,2000000
912810RZ3,99.8047,2000000,4000000,99.8125,2000000,4000000
912810RZ3,99.3477,1000000,2000000,99.3555,1000000,2000000
912810RZ3,99.6113,2000000,4000000,99.623,2000000,4000000
912810RZ3,100.332,1000000,2000000,100.348,1000000,2000000
912810RZ3,100.545,2000000,4000000,100.557,2000000,4000000
912810RZ3,100.852,1000000,2000000,100.859,1000000,2000000
912810RZ3,99.8613,2000000,4000000,99.873,2000000,4000000
912810RZ3,100.109,1000000,2000000,100.125,1000000,2000000
912810RZ3,99.5078,2000000,4000000,99.5234,2000000,4000000
912810RZ3,100.047,1000000,2000000,100.062,1000000,2000000
912810RZ3,100.506,2000000,4000000,100.518,2000000,4000000
912810RZ3,100.838,1000000,2000000,100.85,1000000,2000000
912810RZ3,100.32,2000000,4000000,100.336,2000000,4000000
912810RZ3,99.2852,1000000,2000000,99.3008,1000000,2000000
912810RZ3,99.3555,2000000,4000000,99.3711,2000000,4000000
912810RZ3,100.727,1000000,2000000,100.742,1000000,2000000
912810RZ3,99.0762,2000000,4000000,99.0879,2000000,4000000
912810RZ3,99.6641,1000000,2000000,99.6719,1000000,2000000
912810RZ3,100.635,2000000,4000000,100.646,2000000,4000000
912810RZ3,100.076,1000000,2000000,100.088,1000000,2000000
912810RZ3,99.1953,2000000,4000000,99.2109,2000000,4000000
912810RZ3,100.109,1000000,2000000,100.117,1000000,2000000
912810RZ3,100.422,2000000,4000000,100.438,2000000,4000000
912810RZ3,100.621,1000000,2000000,100.629,1000000,2000000
912810RZ3,99.7461,2000000,4000000,99.7539,2000000,4000000
912810RZ3,99.4023,1000000,2000000,99.418,1000000,2000000
912810RZ3,100.578,2000000,4000000,100.586,2000000,4000000
912810RZ3,100.512,1000000,2000000,100.52,1000000,2000000
912810RZ3,100.527,2000000,4000000,100.535,2000000,4000000
912810RZ3,99.5898,1000000,2000000,99.5977,1000000,2000000
912810RZ3,100.336,2000000,4000000,100.352,2000000,4000000
912810RZ3,100.723,1000000,2000000,100.738,1000000,2000000
912810RZ3,99.4082,2000000,4000000,99.4199,2000000,4000000
912810RZ3,99.6719,1000000,2000000,99.6797,1000000,2000000
912810RZ3,100.93,2000000,4000000,100.938,2000000,4000000
912810RZ3,99.7266,1000000,2000000,99.7422,1000000,2000000
912810RZ3,99.9297,2000000,4000000,99.9375,2000000,4000000
912810RZ3,100.773,1000000,2000000,100.781,1000000,2000000
912810RZ3,99.9961,2000000,4000000,100.012,2000000,4000000
912810RZ3,100.455,1000000,2000000,100.467,1000000,2000000
912810RZ3,100.957,2000000,4000000,100.965,2000000,4000000
912810RZ3,100.506,1000000,2000000,100.518,1000000,2000000
912810RZ3,100.096,2000000,4000000,100.107,2000000,4000000
912810RZ3,99.4121,1000000,2000000,99.4238,1000000,2000000
912810RZ3,100.504,2000000,4000000,100.512,2000000,4000000
912810RZ3,100,1000000,2000000,100.008,1000000,2000000
912810RZ3,99.1973,2000000,4000000,99.209,2000000,4000000
912810RZ3,100.609,1000000,2000000,100.617,1000000,2000000
912810RZ3,99.8633,2000000,4000000,99.8789,2000000,4000000
912810RZ3,100.576,1000000,2000000,100.588,1000000,2000000
912810RZ3,100.344,2000000,4000000,100.352,2000000,4000000
912810RZ3,100.215,1000000,2000000,100.23,1000000,2000000
912810RZ3,99.9043,2000000,4000000,99.916,2000000,4000000
