ProductId,Mid,Spread
912828M80,99-080,0-00+
912828M80,100-243,0-003
912828M80,99-282,0-00+
912828M80,100-253,0-003
912828M80,100-067,0-002
912828M80,100-116,0-003
912828M80,100-150,0-00+
912828M80,100-041,0-003
912828M80,100-025,0-00+
912828M80,100-013,0-003
912828M80,100-243,0-003
912828M80,99-242,0-002
912828M80,99-29+,0-003
912828M80,99-16+,0-002
912828M80,99-232,0-00+
912828M80,100-057,0-003
912828M80,100-28+,0-002
912828M80,99-130,0-003
912828M80,99-115,0-002
912828M80,99-190,0-00+
912828M80,99-131,0-003
912828M80,100-253,0-00+
912828M80,100-111,0-002
912828M80,99-113,0-00+
912828M80,99-052,0-002
912828M80,99-16+,0-003
912828M80,99-072,0-002
912828M80,99-053,0-002
912828M80,100-023,0-002
912828M80,99-307,0-002
912828M80,100-022,0-003
912828M80,99-20+,0-00+
912828M80,99-10+,0-00+
912828M80,99-137,0-00+
912828M80,99-050,0-00+
912828M80,100-196,0-00+
9128283J7,100-290,0-002
9128283J7,99-20+,0-003
9128283J7,99-222,0-002
9128283J7,100-137,0-00+
9128283J7,100-086,0-002
9128283J7,99-265,0-003
9128283J7,99-191,0-002
9128283J7,100-231,0-002
9128283J7,99-135,0-00+
9128283J7,99-005,0-00+
9128283J7,100-193,0-002
9128283J7,99-265,0-00+
9128283J7,99-27+,0-003
9128283J7,100-16+,0-00+
9128283J7,100-242,0-003
9128283J7,100-165,0-002
9128283J7,100-06+,0-00+
9128283J7,99-09+,0-002
9128283J7,99-096,0-003
9128283J7,100-162,0-00+
9128283J7,99-126,0-003
9128283J7,100-216,0-00+
9128283J7,100-180,0-002
9128283J7,100-21+,0-00+
9128283J7,99-20+,0-003
9128283J7,99-036,0-003
9128283J7,100-237,0-003
9128283J7,100-307,0-002
9128283J7,99-255,0-003
9128283J7,99-12+,0-002
9128283J7,100-207,0-002
9128283J7,100-305,0-00+
9128283J7,99-311,0-00+
9128283J7,100-272,0-002
9128283J7,100-15+,0-002
9128283J7,99-021,0-00+
9128283J7,100-291,0-002
9128283J7,100-030,0-003
9128283J7,99-18+,0-003
9128283J7,99-202,0-00+
9128283J7,100-256,0-00+
9128283J7,99-137,0-002
9128283J7,99-221,0-002
9128283J7,100-070,0-00+
9128283J7,99-295,0-003
9128283J7,100-237,0-003
9128283J7,100-181,0-002
9128283J7,99-061,0-00+
9128283J7,100-006,0-003
9128283J7,100-246,0-003
9128283J7,99-140,0-003
9128283J7,100-10+,0-00+
9128283J7,99-151,0-00+
9128283J7,99-042,0-003
9128283J7,100-113,0-00+
9128283J7,99-111,0-002
9128283J7,100-240,0-003
9128283J7,100-245,0-002
9128283J7,100-311,0-00+
9128283J7,100-241,0-002
9128283J7,99-092,0-002
9128283J7,99-031,0-00+
9128283J7,99-251,0-00+
9128283J7,100-163,0-002
9128283J7,100-110,0-002
9128283J7,99-00+,0-00+
9128283J7,99-295,0-003
9128283J7,100-30+,0-00+
9128283J7,99-285,0-003
9128283J7,99-211,0-002
9128283J7,100-250,0-002
9128283J7,99-121,0-002
9128283J7,100-175,0-003
9128283J7,99-240,0-00+
9128283J7,99-312,0-003
9128283J7,100-091,0-002
9128283J7,100-13+,0-003
9128283J7,100-207,0-002
9128283J7,100-135,0-00+
9128283J7,99-201,0-00+
9128283J7,100-216,0-002
9128283J7,99-095,0-00+
9128283J7,100-030,0-003
9128283J7,99-22+,0-002
9128283J7,99-253,0-002
9128283J7,100-091,0-002
9128283J7,100-051,0-00+
9128283J7,99-132,0-00+
9128283J7,99-235,0-002
9128283J7,99-016,0-002
9128283J7,99-230,0-002
9128283J7,99-165,0-003
9128283J7,100-136,0-003
9128283J7,99-252,0-00+
9128283J7,99-172,0-00+
9128283J7,100-07+,0-00+
9128283J7,100-02+,0-00+
9128283J7,100-032,0-003
9128283J7,99-262,0-002
9128283J7,99-207,0-002
9128283J7,100-242,0-003
9128283J7,100-232,0-003
9128283J7,100-116,0-003
9128283J7,99-001,0-00+
9128283J7,100-282,0-003
9128283J7,100-031,0-00+
9128283J7,99-252,0-002
9128283J7,99-14+,0-003
9128283J7,100-181,0-00+
9128283J7,99-156,0-00+
9128283J7,99-283,0-00+
9128283J7,99-020,0-003
9128283J7,99-192,0-002
9128283J7,100-225,0-002
9128283J7,99-01+,0-003
9128283J7,99-29+,0-002
9128283J7,100-062,0-002
9128283J7,99-112,0-002
9128283J7,100-121,0-003
9128283J7,100-125,0-00+
9128283J7,99-121,0-002
9128283J7,100-021,0-00+
9128283J7,99-172,0-003
9128283J7,100-170,0-00+
9128283J7,99-243,0-002
9128283J7,100-257,0-00+
9128283J7,99-251,0-00+
9128283J7,100-192,0-002
9128283J7,100-193,0-00+
9128283J7,99-243,0-00+
9128283J7,99-123,0-003
9128283J7,99-187,0-00+
9128283J7,99-261,0-003
9128283J7,99-310,0-002
9128283J7,99-152,0-00+
9128283J7,100-02+,0-002
9128283J7,100-215,0-00+
9128283J7,99-083,0-00+
9128283J7,100-146,0-002
9128283J7,99-233,0-00+
9128283J7,100-21+,0-00+
9128283J7,100-205,0-00+
9128283J7,100-236,0-003
9128283J7,100-010,0-00+
9128283J7,100-212,0-002
9128283J7,99-070,0-002
9128283J7,99-171,0-002
9128283J7,99-316,0-003
9128283J7,100-000,0-003
9128283J7,99-291,0-003
9128283J7,99-013,0-002
9128283J7,99-111,0-003
9128283J7,99-197,0-00+
9128283J7,100-002,0-00+
9128283J7,99-143,0-003
9128283J7,99-107,0-00+
9128283J7,99-092,0-003
9128283J7,99-15+,0-002
9128283J7,99-265,0-002
9128283J7,100-02+,0-002
9128283J7,100-006,0-00+
9128283J7,99-021,0-003
9128283J7,100-156,0-002
9128283J7,99-183,0-002
9128283J7,100-055,0-00+
9128283J7,99-076,0-00+
9128283J7,99-292,0-00+
9128283J7,100-087,0-00+
9128283J7,99-217,0-003
9128283J7,100-251,0-003
9128283J7,100-197,0-002
9128283J7,99-101,0-002
9128283J7,100-216,0-003
9128283J7,100-152,0-00+
9128283J7,99-273,0-002
9128283J7,99-025,0-002
9128283J7,100-021,0-00+
9128283J7,100-153,0-00+
9128283J7,99-175,0-00+
9128283J7,99-00+,0-00+
9128283J7,100-042,0-002
9128283J7,99-12+,0-002
9128283J7,99-021,0-00+
9128283J7,100-137,0-003
9128283J7,100-285,0-00+
9128283J7,100-133,0-003
9128283J7,99-243,0-003
9128283J7,99-271,0-002
9128283J7,99-182,0-00+
9128283J7,100-077,0-002
9128283J7,99-222,0-003
9128283J7,100-061,0-002
9128283J7,99-087,0-003
9128283J7,99-252,0-003
9128283J7,100-146,0-003
9128283J7,100-122,0-003
9128283J7,100-243,0-002
9128283J7,100-277,0-00+
9128283J7,100-110,0-003
9128283J7,100-272,0-00+
9128283J7,100-253,0-002
9128283J7,100-135,0-00+
9128283J7,99-286,0-003
9128283J7,99-27+,0-00+
9128283J7,100-017,0-003
9128283J7,99-037,0-00+
9128283J7,99-055,0-003
9128283J7,99-111,0-002
9128283J7,99-08+,0-002
9128283J7,100-04+,0-00+
9128283J7,99-046,0-003
9128283J7,99-311,0-002
9128283J7,100-082,0-003
9128283J7,100-166,0-00+
9128283J7,99-010,0-00+
9128283J7,100-27+,0-00+
9128283J7,100-072,0-00+
9128283J7,99-106,0-00+
9128283J7,100-113,0-003
9128283J7,100-063,0-00+
9128283J7,100-231,0-003
9128283J7,99-19+,0-003
9128283J7,100-205,0-00+
9128283J7,100-23+,0-002
9128283J7,100-123,0-00+
9128283J7,100-173,0-002
9128283J7,100-113,0-002
9128283J7,99-206,0-00+
9128283J7,100-262,0-00+
9128283J7,100-316,0-003
9128283J7,100-047,0-002
9128283J7,99-13+,0-003
9128283J7,100-233,0-002
9128283J7,100-221,0-002
9128283J7,99-226,0-003
9128283J7,100-156,0-00+
9128283J7,100-166,0-003
9128283J7,99-003,0-002
9128283J7,99-286,0-00+
9128283J7,100-101,0-003
9128283J7,99-233,0-002
9128283J7,100-192,0-002
9128283J7,100-302,0-002
9128283J7,99-085,0-003
9128283J7,100-143,0-003
9128283J7,99-273,0-003
9128283J7,100-18+,0-003
9128283J7,99-063,0-002
9128283J7,99-143,0-00+
9128283J7,100-136,0-003
9128283J7,99-26+,0-002
9128283J7,100-236,0-003
9128283J7,100-156,0-00+
9128283J7,100-013,0-00+
9128283J7,99-070,0-003
9128283J7,100-166,0-002
9128283J7,99-282,0-002
9128283J7,100-175,0-00+
9128283J7,100-146,0-002
9128283J7,100-127,0-003
9128283J7,99-177,0-00+
9128283J7,100-126,0-002
9128283J7,99-201,0-00+
9128283J7,99-082,0-003
9128283J7,100-22+,0-00+
9128283J7,99-126,0-00+
9128283J7,99-072,0-002
9128283J7,100-027,0-002
9128283J7,99-310,0-003
9128283J7,100-31+,0-002
9128283J7,100-027,0-00+
9128283J7,100-122,0-003
9128283J7,100-225,0-002
9128283J7,100-212,0-003
9128283J7,99-131,0-003
9128283J7,100-123,0-003
9128283J7,99-270,0-002
9128283J7,99-280,0-00+
9128283J7,100-251,0-003
9128283J7,100-307,0-002
9128283J7,100-235,0-00+
9128283J7,99-210,0-00+
9128283J7,99-00+,0-00+
9128283J7,100-036,0-003
9128283J7,99-251,0-002
9128283J7,99-166,0-002
9128283J7,99-270,0-002
9128283J7,100-152,0-003
9128283J7,99-066,0-00+
9128283J7,99-257,0-00+
9128283J7,100-162,0-003
9128283J7,100-195,0-002
9128283J7,100-192,0-00+
9128283J7,100-183,0-003
9128283J7,100-186,0-003
9128283J7,99-16+,0-00+
9128283J7,100-273,0-002
9128283J7,100-191,0-00+
9128283J7,99-15+,0-003
9128283J7,100-171,0-002
9128283J7,100-00+,0-002
9128283J7,100-10+,0-003
9128283J7,99-076,0-00+
9128283J7,100-226,0-003
9128283J7,99-073,0-002
9128283J7,100-015,0-002
9128283J7,99-140,0-002
9128283J7,99-16+,0-002
9128283J7,100-130,0-002
9128283J7,99-020,0-003
9128283J7,100-192,0-002
9128283J7,99-055,0-00+
9128283J7,100-211,0-002
9128283J7,99-237,0-002
9128283J7,100-10+,0-003
9128283J7,99-146,0-003
9128283J7,100-297,0-003
9128283J7,99-015,0-00+
9128283J7,99-280,0-00+
9128283J7,100-163,0-00+
9128283J7,99-227,0-003
9128283J7,100-053,0-002
9128283J7,100-157,0-002
9128283J7,100-033,0-003
9128283J7,99-317,0-00+
9128283J7,100-111,0-002
9128283J7,100-037,0-002
9128283J7,100-086,0-003
9128283J7,99-111,0-00+
9128283J7,99-117,0-002
9128283J7,99-082,0-00+
9128283J7,100-205,0-003
9128283J7,99-120,0-003
9128283J7,99-073,0-00+
9128283J7,99-202,0-00+
9128283J7,99-147,0-003
9128283J7,100-091,0-003
9128283J7,100-223,0-00+
9128283J7,99-303,0-003
9128283J7,99-305,0-003
9128283J7,100-136,0-00+
9128283J7,99-203,0-003
9128283J7,100-13+,0-003
9128283J7,100-110,0-002
9128283J7,99-315,0-002
9128283J7,99-251,0-00+
9128283J7,99-176,0-002
9128283J7,100-221,0-00+
9128283J7,100-117,0-003
9128283J7,100-12+,0-003
9128283J7,99-177,0-003
9128283J7,100-026,0-003
9128283J7,99-207,0-00+
9128283J7,100-305,0-003
9128283J7,100-017,0-00+
9128283J7,100-312,0-003
9128283J7,100-097,0-00+
9128283J7,100-250,0-003
9128283J7,100-010,0-002
9128283J7,100-290,0-002
9128283J7,100-075,0-003
9128283J7,99-097,0-002
9128283J7,100-281,0-003
9128283J7,100-212,0-002
9128283J7,100-060,0-003
9128283J7,99-15+,0-002
9128283J7,100-251,0-003
9128283J7,99-063,0-00+
9128283J7,99-11+,0-00+
9128283J7,100-205,0-00+
9128283J7,100-17+,0-00+
9128283J7,100-037,0-00+
9128283J7,100-29+,0-003
9128283J7,100-282,0-00+
9128283J7,99-173,0-002
9128283J7,100-041,0-002
9128283J7,99-280,0-002
9128283J7,99-250,0-002
9128283J7,99-042,0-002
9128283J7,100-130,0-002
9128283J7,100-007,0-00+
9128283J7,100-207,0-00+
9128283J7,99-093,0-003
9128283J7,99-02+,0-002
9128283J7,100-145,0-003
9128283J7,100-107,0-003
9128283J7,100-180,0-002
9128283J7,100-197,0-00+
9128283J7,100-113,0-002
9128283J7,100-121,0-002
9128283J7,100-093,0-00+
9128283J7,99-225,0-002
9128283J7,100-061,0-002
9128283J7,100-182,0-00+
9128283J7,100-197,0-002
9128283J7,99-173,0-002
9128283J7,99-070,0-00+
9128283J7,99-25+,0-002
9128283J7,100-182,0-00+
9128283J7,100-096,0-003
9128283J7,99-167,0-00+
9128283J7,99-19+,0-00+
9128283J7,100-080,0-00+
9128283J7,99-281,0-003
9128283J7,100-143,0-003
9128283J7,99-183,0-00+
9128283J7,99-003,0-00+
9128283J7,100-301,0-003
9128283J7,99-27+,0-002
9128283J7,100-095,0-00+
9128283J7,99-176,0-002
9128283J7,99-037,0-00+
9128283J7,100-091,0-002
9128283J7,99-111,0-002
9128283J7,99-236,0-00+
9128283J7,99-223,0-00+
9128283J7,99-231,0-003
9128283J7,99-17+,0-002
9128283J7,99-010,0-003
9128283J7,100-117,0-002
9128283J7,100-225,0-002
9128283J7,100-07+,0-003
9128283J7,100-315,0-003
9128283J7,99-207,0-003
9128283J7,99-131,0-00+
9128283J7,99-213,0-00+
9128283J7,99-083,0-003
9128283J7,99-052,0-002
9128283J7,99-24+,0-00+
9128283J7,100-201,0-003
9128283J7,100-293,0-00+
9128283J7,100-252,0-00+
9128283J7,100-17+,0-00+
9128283J7,99-276,0-002
9128283J7,100-076,0-003
9128283J7,99-130,0-00+
9128283J7,100-12+,0-002
9128283J7,100-220,0-003
9128283J7,99-261,0-003
9128283J7,100-252,0-00+
9128283J7,100-123,0-002
9128283J7,99-262,0-00+
9128283J7,100-293,0-003
9128283J7,99-205,0-002
9128283J7,99-232,0-002
9128283J7,99-032,0-00+
9128283J7,99-293,0-003
9128283J7,100-011,0-003
9128283J7,100-205,0-002
9128283J7,100-05+,0-00+
9128283J7,100-151,0-003
9128283J7,100-136,0-00+
9128283J7,99-06+,0-002
9128283J7,99-25+,0-002
9128283J7,100-140,0-002
9128283J7,99-030,0-003
9128283J7,99-253,0-002
9128283J7,99-167,0-00+
9128283J7,99-033,0-003
9128283J7,100-151,0-00+
9128283J7,99-287,0-00+
9128283J7,99-116,0-00+
9128283J7,100-001,0-002
9128283J7,100-307,0-00+
9128283J7,99-27+,0-00+
9128283J7,100-242,0-002
9128283J7,100-061,0-003
9128283J7,100-14+,0-002
9128283J7,99-243,0-003
9128283J7,99-311,0-003
9128283J7,99-296,0-003
9128283J7,100-070,0-003
9128283J7,99-095,0-003
9128283J7,99-167,0-003
9128283J7,99-16+,0-003
9128283J7,99-106,0-00+
9128283J7,100-296,0-002
9128283J7,100-186,0-003
9128283J7,100-045,0-003
9128283J7,100-246,0-00+
9128283J7,100-17+,0-00+
9128283J7,99-286,0-002
9128283J7,100-060,0-003
9128283J7,100-06+,0-003
9128283J7,99-07+,0-002
9128283J7,100-126,0-002
9128283J7,99-251,0-002
9128283J7,99-262,0-002
9128283J7,100-262,0-003
9128283J7,100-035,0-00+
9128283J7,99-285,0-00+
9128283J7,99-190,0-00+
9128283J7,99-155,0-003
9128283J7,99-210,0-002
9128283J7,100-051,0-00+
9128283J7,100-040,0-00+
9128283J7,100-140,0-00+
9128283J7,99-17+,0-002
9128283J7,99-055,0-002
9128283J7,99-285,0-003
9128283J7,100-106,0-003
9128283J7,100-306,0-00+
9128283J7,100-075,0-00+
9128283J7,99-287,0-003
9128283J7,99-071,0-00+
9128283J7,100-223,0-00+
9128283J7,100-141,0-00+
9128283J7,99-215,0-002
9128283J7,100-146,0-002
9128283J7,99-155,0-003
9128283J7,99-266,0-00+
9128283J7,99-13+,0-00+
9128283J7,100-272,0-00+
9128283J7,99-17+,0-00+
9128283J7,100-30+,0-003
9128283J7,99-123,0-002
9128283J7,99-076,0-00+
9128283J7,99-072,0-002
9128283J7,100-252,0-002
9128283J7,99-14+,0-002
9128283J7,100-00+,0-003
9128283J7,99-092,0-003
9128283J7,100-131,0-002
9128283J7,100-231,0-002
9128283J7,99-107,0-003
9128283J7,99-030,0-003
9128283J7,99-157,0-00+
9128283J7,100-241,0-003
9128283J7,99-281,0-002
9128283J7,100-263,0-00+
9128283J7,100-317,0-00+
9128283J7,99-18+,0-002
9128283J7,100-066,0-002
9128283J7,99-150,0-003
9128283J7,100-22+,0-003
9128283J7,99-16+,0-00+
9128283J7,99-125,0-003
9128283J7,99-00+,0-002
9128283J7,100-227,0-00+
9128283J7,99-150,0-00+
9128283J7,99-076,0-003
9128283J7,100-271,0-003
9128283J7,99-157,0-003
9128283J7,100-217,0-002
9128283J7,100-041,0-00+
9128283J7,99-173,0-00+
9128283J7,99-082,0-003
9128283J7,99-073,0-003
9128283J7,99-196,0-002
9128283J7,99-057,0-00+
9128283J7,100-026,0-003
9128283J7,100-301,0-003
9128283J7,99-193,0-00+
9128283J7,99-13+,0-00+
9128283J7,99-201,0-003
9128283J7,99-09+,0-002
9128283J7,100-020,0-002
9128283J7,99-132,0-003
9128283J7,99-160,0-003
9128283J7,99-19+,0-002
9128283J7,99-176,0-002
9128283J7,99-263,0-002
9128283J7,100-230,0-00+
9128283J7,99-27+,0-003
9128283J7,100-206,0-003
9128283J7,100-232,0-002
9128283J7,99-057,0-003
9128283J7,100-092,0-002
9128283J7,100-090,0-003
9128283J7,100-250,0-002
9128283J7,100-146,0-003
9128283J7,100-075,0-00+
9128283J7,99-233,0-003
9128283J7,100-281,0-003
9128283J7,100-065,0-003
9128283J7,100-165,0-003
9128283J7,99-001,0-003
9128283J7,99-086,0-00+
9128283J7,99-180,0-003
9128283J7,100-146,0-002
9128283J7,100-217,0-00+
9128283J7,100-271,0-002
9128283J7,99-000,0-003
9128283J7,99-102,0-002
9128283J7,99-210,0-00+
9128283J7,100-311,0-00+
9128283J7,99-041,0-003
9128283J7,99-05+,0-002
9128283J7,99-016,0-003
9128283J7,100-077,0-002
9128283J7,99-030,0-00+
9128283J7,100-186,0-00+
9128283J7,99-152,0-00+
9128283J7,100-125,0-00+
9128283J7,99-123,0-002
9128283J7,99-196,0-002
9128283J7,99-030,0-00+
9128283J7,99-090,0-00+
9128283J7,99-213,0-00+
9128283J7,100-136,0-00+
9128283J7,99-290,0-00+
9128283J7,99-123,0-002
9128283J7,99-021,0-00+
9128283J7,100-142,0-002
9128283J7,99-137,0-003
9128283J7,100-307,0-003
9128283J7,100-270,0-003
9128283J7,100-28+,0-003
9128283J7,100-185,0-003
9128283J7,99-115,0-00+
9128283J7,100-207,0-00+
9128283J7,99-066,0-003
9128283J7,99-005,0-002
9128283J7,100-005,0-00+
9128283J7,99-133,0-002
9128283J7,100-246,0-003
9128283J7,99-047,0-003
9128283J7,100-255,0-003
9128283J7,99-24+,0-00+
9128283J7,99-24+,0-00+
9128283J7,100-212,0-003
9128283J7,100-036,0-002
9128283J7,99-31+,0-002
9128283J7,100-166,0-002
9128283J7,99-296,0-00+
9128283J7,99-201,0-00+
9128283J7,99-081,0-002
9128283J7,99-293,0-003
9128283J7,100-100,0-002
9128283J7,99-20+,0-002
9128283J7,100-023,0-002
9128283J7,99-147,0-00+
9128283J7,100-241,0-002
9128283J7,99-265,0-00+
9128283J7,100-293,0-00+
9128283J7,99-203,0-00+
9128283J7,99-072,0-003
9128283J7,99-083,0-003
9128283J7,99-072,0-003
9128283J7,100-210,0-002
9128283J7,99-22+,0-002
9128283J7,99-282,0-00+
9128283J7,100-026,0-002
9128283J7,99-077,0-00+
9128283J7,99-061,0-00+
9128283J7,100-046,0-00+
9128283J7,100-120,0-003
9128283J7,100-156,0-003
9128283J7,100-271,0-00+
9128283J7,99-02+,0-002
9128283J7,100-287,0-002
9128283J7,100-122,0-003
9128283J7,100-246,0-002
9128283J7,100-312,0-002
9128283J7,100-016,0-003
9128283J7,99-072,0-00+
9128283J7,99-17+,0-003
9128283J7,100-032,0-002
9128283J7,100-086,0-003
9128283J7,100-205,0-003
9128283J7,100-31+,0-003
9128283J7,99-021,0-00+
9128283J7,99-160,0-002
9128283J7,100-107,0-002
9128283J7,99-247,0-002
9128283J7,100-14+,0-003
9128283J7,100-191,0-003
9128283J7,99-137,0-002
9128283J7,100-30+,0-00+
9128283J7,99-111,0-003
9128283J7,100-062,0-00+
9128283J7,99-017,0-003
9128283J7,99-040,0-002
9128283J7,99-255,0-002
9128283J7,100-156,0-00+
9128283J7,99-19+,0-002
9128283J7,99-01+,0-003
9128283J7,99-03+,0-00+
9128283J7,100-175,0-002
9128283J7,99-283,0-002
9128283J7,100-060,0-002
9128283J7,100-037,0-002
9128283J7,99-250,0-00+
9128283J7,99-056,0-00+
9128283J7,100-241,0-00+
9128283J7,100-147,0-00+
9128283J7,99-142,0-003
9128283J7,100-28+,0-003
9128283J7,99-157,0-003
9128283J7,100-081,0-00+
9128283J7,100-130,0-00+
9128283J7,99-227,0-002
9128283J7,99-032,0-002
9128283J7,100-112,0-003
9128283J7,100-31+,0-00+
9128283J7,100-191,0-00+
9128283J7,99-085,0-002
9128283J7,100-121,0-00+
9128283J7,100-287,0-002
9128283J7,100-086,0-003
9128283J7,100-205,0-003
9128283J7,100-307,0-003
9128283J7,100-17+,0-002
9128283J7,99-011,0-003
9128283J7,99-176,0-003
9128283J7,99-203,0-00+
9128283J7,100-006,0-002
9128283J7,99-092,0-00+
9128283J7,100-011,0-002
9128283J7,100-257,0-00+
9128283J7,100-095,0-00+
9128283J7,100-135,0-003
9128283J7,99-162,0-002
9128283J7,100-146,0-003
9128283J7,99-121,0-003
9128283J7,100-251,0-00+
9128283J7,99-022,0-002
9128283J7,100-256,0-00+
9128283J7,100-130,0-003
9128283J7,100-195,0-003
9128283J7,99-146,0-00+
9128283J7,99-11+,0-003
9128283J7,99-261,0-00+
9128283J7,99-092,0-003
9128283J7,100-207,0-003
9128283J7,100-252,0-00+
9128283J7,99-165,0-003
9128283J7,99-10+,0-003
9128283J7,99-095,0-00+
9128283J7,100-143,0-003
9128283J7,99-285,0-00+
9128283J7,100-003,0-002
9128283J7,100-157,0-002
9128283J7,100-131,0-003
9128283J7,100-292,0-003
9128283J7,99-117,0-002
9128283J7,100-000,0-002
9128283J7,100-027,0-003
9128283J7,99-24+,0-002
9128283J7,100-31+,0-002
9128283J7,100-245,0-002
9128283J7,99-120,0-003
9128283J7,99-103,0-003
9128283J7,99-117,0-002
9128283J7,99-181,0-002
9128283J7,99-283,0-002
9128283J7,99-163,0-003
9128283J7,99-176,0-00+
9128283J7,99-23+,0-00+
9128283J7,100-233,0-00+
9128283J7,99-213,0-002
9128283J7,100-145,0-003
9128283J7,99-110,0-003
9128283J7,99-04+,0-00+
9128283J7,100-171,0-002
9128283J7,100-035,0-002
9128283J7,100-181,0-002
9128283J7,99-116,0-002
9128283J7,100-05+,0-00+
9128283J7,99-200,0-00+
9128283J7,100-273,0-003
9128283J7,100-197,0-003
9128283J7,100-282,0-00+
9128283J7,100-312,0-002
9128283J7,99-15+,0-00+
9128283J7,100-037,0-003
9128283J7,99-237,0-002
9128283J7,99-047,0-003
9128283J7,100-137,0-002
9128283J7,100-096,0-003
9128283J7,100-236,0-00+
9128283J7,100-143,0-003
9128283J7,99-260,0-003
9128283J7,100-092,0-00+
9128283J7,100-040,0-00+
9128283J7,99-252,0-003
9128283J7,99-013,0-002
9128283J7,99-247,0-00+
9128283J7,99-291,0-00+
9128283J7,99-296,0-003
9128283J7,99-130,0-003
9128283J7,100-083,0-00+
9128283J7,99-270,0-00+
9128283J7,100-020,0-00+
9128283J7,100-240,0-00+
9128283J7,99-12+,0-00+
9128283J7,99-31+,0-003
9128283J7,99-270,0-00+
9128283J7,99-31+,0-00+
9128283J7,99-282,0-003
9128283J7,99-020,0-002
9128283J7,100-092,0-002
9128283J7,100-171,0-002
9128283J7,100-020,0-002
9128283J7,99-17+,0-002
9128283J7,99-165,0-002
9128283J7,100-173,0-00+
9128283J7,99-025,0-003
9128283J7,100-146,0-003
9128283J7,100-000,0-002
9128283J7,99-250,0-002
9128283J7,99-245,0-002
9128283J7,100-18+,0-002
9128283J7,99-235,0-003
9128283J7,99-283,0-002
9128283J7,99-226,0-00+
9128283J7,100-052,0-00+
9128283J7,99-137,0-003
9128283J7,100-02+,0-00+
9128283J7,100-147,0-00+
9128283J7,99-012,0-00+
9128283J7,100-042,0-003
9128283J7,99-216,0-002
9128283J7,100-255,0-00+
9128283J7,100-001,0-003
9128283J7,99-231,0-00+
9128283J7,99-196,0-00+
9128283J7,99-100,0-00+
9128283J7,99-001,0-003
9128283J7,100-012,0-002
9128283J7,100-162,0-002
9128283J7,100-043,0-003
9128283J7,99-243,0-00+
9128283J7,100-127,0-002
9128283J7,100-07+,0-002
9128283J7,100-211,0-002
9128283J7,100-290,0-002
9128283J7,100-300,0-003
9128283J7,100-287,0-003
9128283J7,99-075,0-003
9128283J7,99-152,0-003
9128283J7,100-22+,0-003
9128283J7,99-155,0-002
9128283J7,100-195,0-00+
9128283J7,99-076,0-002
9128283J7,100-252,0-003
9128283J7,100-311,0-00+
9128283J7,100-157,0-003
9128283J7,100-047,0-003
9128283J7,99-16+,0-00+
9128283J7,99-045,0-00+
9128283J7,99-003,0-003
9128283J7,100-076,0-00+
9128283J7,99-255,0-002
9128283J7,100-092,0-003
9128283J7,99-293,0-00+
9128283J7,99-221,0-002
9128283J7,100-132,0-00+
9128283J7,100-316,0-003
9128283J7,99-24+,0-003
9128283J7,100-185,0-003
9128283J7,100-240,0-00+
9128283J7,99-133,0-002
9128283J7,100-037,0-003
9128283J7,99-10+,0-002
9128283J7,99-121,0-002
9128283J7,100-122,0-003
9128283J7,100-210,0-00+
9128283J7,100-002,0-002
9128283J7,100-062,0-002
9128283J7,99-206,0-00+
9128283J7,100-060,0-00+
9128283J7,99-170,0-003
9128283J7,100-176,0-003
9128283J7,100-051,0-00+
9128283J7,99-300,0-003
9128283J7,99-237,0-00+
9128283J7,99-142,0-00+
9128283J7,99-000,0-002
9128283J7,100-210,0-003
9128283J7,99-245,0-003
9128283J7,100-313,0-00+
9128283J7,99-207,0-002
9128283J7,100-255,0-00+
9128283J7,99-053,0-002
9128283J7,100-207,0-00+
9128283J7,99-255,0-00+
9128283J7,100-037,0-00+
9128283J7,99-04+,0-002
9128283J7,100-176,0-00+
9128283J7,100-113,0-00+
9128283J7,99-225,0-003
9128283J7,100-137,0-003
9128283J7,100-141,0-003
9128283J7,100-112,0-002
9128283J7,99-265,0-003
9128283J7,100-03+,0-003
9128283J7,99-223,0-003
9128283J7,100-261,0-003
9128283J7,100-133,0-003
9128283J7,100-065,0-00+
9128283J7,99-033,0-00+
9128283J7,99-00+,0-002
9128283J7,99-221,0-003
9128283J7,99-002,0-00+
9128283J7,99-253,0-002
9128283J7,100-060,0-003
9128283J7,100-155,0-002
9128283J7,100-072,0-003
9128283J7,100-037,0-00+
9128283J7,99-28+,0-002
9128283J7,99-103,0-003
9128283J7,100-272,0-003
9128283J7,100-270,0-00+
9128283J7,100-230,0-00+
9128283J7,99-206,0-002
9128283J7,99-006,0-002
9128283J7,100-246,0-003
9128283J7,99-107,0-00+
9128283J7,99-083,0-00+
9128283J7,99-143,0-002
9128283J7,99-132,0-003
9128283J7,99-166,0-00+
9128283J7,99-316,0-00+
9128283J7,100-210,0-002
9128283J7,99-226,0-00+
9128283J7,100-266,0-002
9128283J7,100-186,0-002
9128283J7,100-037,0-003
9128283J7,100-300,0-00+
9128283J7,100-217,0-002
9128283J7,100-13+,0-003
9128283J7,100-201,0-002
9128283J7,100-247,0-002
9128283J7,100-240,0-003
9128283J7,100-041,0-002
9128283J7,99-30+,0-00+
9128283J7,99-260,0-00+
9128283J7,100-175,0-00+
9128283J7,99-270,0-002
9128283J7,99-062,0-002
9128283J7,100-262,0-002
